country,country_code,year,total_pop,gdp,urban_pop_perc
Puerto Rico,PRI,2021,3262693.0,106426600000.0,93.592
"Korea_Dem. People's Rep.",PRK,2021,26232534.0, 0, 62.642
Portugal,PRT,2021,10361831.0,256055879091.139,66.849
Paraguay,PRY,2021,6684182.0,39950899938.7482,62.496
West Bank and Gaza,PSE,2021,4922749.0,18109000000.0,77.003
Pacific island small states,PSS,2021,2625493.0,9552334875.22912,39.0380810941031
Post-demographic dividend,PST,2021,1117015201.0,55828871385191.0,81.8469066551351
French Polynesia,PYF,2021,279792.0,6150640646.38319,62.066
Qatar,QAT,2021,2504910.0,179732009554.846,99.278
Romania,ROU,2021,19122059.0,286578196368.297,54.329
Russian Federation,RUS,2021,144746762.0,1843392293734.38,74.934
Rwanda,RWA,2021,13355260.0,11069280649.6459,17.568
South Asia,SAS,2021,1914263569.0,4079874340683.1,35.3623290791175
Saudi Arabia,SAU,2021,30784383.0,874156000000.0,84.508
Sudan,SDN,2021,48066924.0,34229513774.9936,35.593
Senegal,SEN,2021,17220867.0,27520784129.7508,48.6
Singapore,SGP,2021,5453566.0,434111559282.849,100.0
Solomon Islands,SLB,2021,762591.0,1522794913.0914,25.128
Sierra Leone,SLE,2021,8094602.0,7165214367.64956,43.372
El Salvador,SLV,2021,6255782.0,29043140000.0,74.118
San Marino,SMR,2021,34252.0,1855395999.76534,97.62
Somalia,SOM,2021,17271431.0,9483997404.25227,46.731
Serbia,SRB,2021,6834326.0,66159884072.5308,56.651
Sub-Saharan Africa (excluding high income),SSA,2021,1198912667.0,1933570427279.37,41.9063131811326
South Sudan,SSD,2021,10865780.0, 0, 20.514
Sub-Saharan Africa,SSF,2021,1199011925.0,1935057601074.18,41.9076431495083
Small states,SST,2021,19777900.0,258942107761.124,54.3435493901779
Sao Tome and Principe,STP,2021,221961.0,524402455.54816,75.073
Suriname,SUR,2021,617896.0,3107923197.96954,66.219
Slovak Republic,SVK,2021,5447247.0,120592216208.386,53.82
Slovenia,SVN,2021,2108079.0,61529280461.092,55.427
Sweden,SWE,2021,10415811.0,637186904843.636,88.238
Eswatini,SWZ,2021,1206593.0,4737671576.32851,24.369
Sint Maarten (Dutch part),SXM,2021,41571.0,1353071061.45251,100.0
Seychelles,SYC,2021,99258.0,1487173794.80528,57.972
Syrian Arab Republic,SYR,2021,21628839.0,14353205678.4991,56.124
Turks and Caicos Islands,TCA,2021,45243.0,1045782453.5755,93.834
Chad,TCD,2021,17828273.0,11779981332.8631,23.781
East Asia & Pacific (IDA & IBRD countries),TEA,2021,2102350702.0,20824108313726.3,58.3126038346384
Europe & Central Asia (IDA & IBRD countries),TEC,2021,463790894.0,4642906015416.13,66.8343989643731
Togo,TGO,2021,8878379.0,8342243645.94438,43.358
Thailand,THA,2021,71727332.0,506256494297.34,52.163
Tajikistan,TJK,2021,9966908.0,8937805347.13963,27.726
Turkmenistan,TKM,2021,7092043.0,50007428571.4286,52.998
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,633862610.0,5313451270078.42,81.3334320955924
Timor-Leste,TLS,2021,1350139.0,3624889700.0,31.695
Middle East & North Africa (IDA & IBRD countries),TMN,2021,420057840.0,1534644180082.25,61.7539270778853
Tonga,TON,2021,105490.0,518228012.09129,23.104
South Asia (IDA & IBRD),TSA,2021,1914263569.0,4079874340683.1,35.3623290791175
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,1199011925.0,1935057601074.18,41.9076431495083
Trinidad and Tobago,TTO,2021,1367558.0,24496397204.7176,53.265
Tunisia,TUN,2021,12048622.0,46812290143.344,69.888
Turkiye,TUR,2021,84147318.0,819865223976.115,76.569
Tuvalu,TUV,2021,10194.0,60196405.7138393,64.785
Tanzania,TZA,2021,62830412.0,70655628147.8986,35.954
Uganda,UGA,2021,45910930.0,40529788748.6737,25.553
Ukraine,UKR,2021,44298640.0,199765859570.935,69.757
Upper middle income,UMC,2021,2803460465.0,27390623700501.0,67.1797095022172
Uruguay,URY,2021,3396695.0,60760798595.5436,95.603
United States,USA,2021,332048977.0,23681171000000.0,82.873
Uzbekistan,UZB,2021,34243696.0,77340060003.0347,50.427
St. Vincent and the Grenadines,VCT,2021,102841.0,872225925.925926,53.452
Venezuela_RB,VEN,2021,28237826.0, 0, 88.325
British Virgin Islands,VGB,2021,37809.0, 0, 48.92
Virgin Islands (U.S.),VIR,2021,105870.0,4507000000.0,96.04
Viet Nam,VNM,2021,98935098.0,366474752771.009,38.052
Vanuatu,VUT,2021,305868.0,950394006.532514,25.665
World,WLD,2021,7921184346.0,97848299706454.8,56.3761507680012
Samoa,WSM,2021,213779.0,843923638.733018,17.742
Kosovo,XKX,2021,1786080.0,9413403724.01899,
Yemen_Rep.,YEM,2021,37140230.0, 0, 38.546
South Africa,ZAF,2021,61502603.0,420886877628.703,67.847
Zambia,ZMB,2021,19603607.0,22096416932.0089,45.192
Zimbabwe,ZWE,2021,15797210.0,27240515108.8049,32.303
Aruba,ABW,2022,107310.0,3279343543.60416,44.052
Africa Eastern and Southern,AFE,2022,731821393.0,1191423176242.96,37.9090120211831
Afghanistan,AFG,2022,40578842.0,14497243872.1337,26.616
Africa Western and Central,AFW,2022,497387180.0,883973910898.854,49.1298079868363
Angola,AGO,2022,35635029.0,104399746853.401,68.081
Albania,ALB,2022,2777689.0,19017242585.7803,63.799
Andorra,AND,2022,79705.0,3380612573.32922,87.811
Arab World,ARB,2022,471352066.0,3609805711776.49,59.0542670171409
United Arab Emirates,ARE,2022,10074977.0,502731935197.487,87.543
Argentina,ARG,2022,45407904.0,632790070063.124,92.347
Armenia,ARM,2022,2969200.0,19513506553.1251,63.573
American Samoa,ASM,2022,48342.0,871000000.0,87.196
Antigua and Barbuda,ATG,2022,92840.0,1867733333.33333,24.346
Australia,AUS,2022,26014399.0,1690858246994.43,86.488
Austria,AUT,2022,9041851.0,471773629830.381,59.256
Azerbaijan,AZE,2022,10141756.0,78807470588.2353,57.17
Burundi,BDI,2022,13321097.0,3338722827.65691,14.417
Belgium,BEL,2022,11680210.0,593438820508.173,98.153
Benin,BEN,2022,13759501.0,17401746309.2655,49.534
Burkina Faso,BFA,2022,22509038.0,18820218690.5948,31.877
Bangladesh,BGD,2022,169384897.0,460131688909.301,39.711
Bulgaria,BGR,2022,6643324.0,90642851835.8996,76.363
Bahrain,BHR,2022,1524693.0,46680398936.1702,89.743
"Bahamas, The",BHS,2022,397538.0,13136400000.0,83.492
Bosnia and Herzegovina,BIH,2022,3204802.0,24534663636.1778,49.841
Belarus,BLR,2022,9228071.0,73775179924.603,80.326
Belize,BLZ,2022,402733.0,2846700000.0,46.396
Bermuda,BMU,2022,64749.0,7827980000.0,100.0
Bolivia,BOL,2022,12077154.0,44008282877.9606,70.83
Brazil,BRA,2022,210306415.0,1951923942083.32,87.555
Barbados,BRB,2022,282318.0,6257303500.0,31.324
Brunei Darussalam,BRN,2022,455370.0,16681536442.5498,78.854
Bhutan,BTN,2022,780914.0,2898227743.13545,43.686
Botswana,BWA,2022,2439892.0,20321958850.0363,72.224
Central African Republic,CAF,2022,5098039.0,2382618615.01694,43.12
Canada,CAN,2022,38939056.0,2161483369422.01,81.752
Central Europe and the Baltics,CEB,2022,100289401.0,1955925827813.51,62.8637786019282
Switzerland,CHE,2022,8777088.0,818426550206.45,74.092
Channel Islands,CHI,2022,167215.0,11308300346.3725,31.077
Chile,CHL,2022,19553036.0,302116539409.03,87.912
China,CHN,2022,1412175000.0,17881782683707.3,63.56
"Cote d'Ivoire",CIV,2022,30395002.0,70173140101.4315,52.661
Cameroon,CMR,2022,27632771.0,44347206072.5513,58.733
Congo_Dem. Rep.,COD,2022,102396968.0,65801547619.5815,46.837
Congo_Rep.,COG,2022,6035104.0,15817030154.6941,68.736
Colombia,COL,2022,51737944.0,345329875078.512,82.05
Comoros,COM,2022,834188.0,1242519407.77603,29.864
Cabo Verde,CPV,2022,519741.0,2247003347.63376,67.545
Costa Rica,CRI,2022,5081765.0,69243626028.5936,82.042
Caribbean small states,CSS,2022,3131505.0,48740490013.1088,46.6086762119173
Cuba,CUB,2022,11059820.0, 0, 77.401
Curacao,CUW,2022,149996.0,3075180834.72417,89.025
Cayman Islands,CYM,2022,71591.0,6600843963.37585,100.0
Cyprus,CYP,2022,1331370.0,30976176886.8521,66.911
Czechia,CZE,2022,10672118.0,301831228325.556,74.377
Germany,DEU,2022,83797985.0,4163596357879.39,77.648
Djibouti,DJI,2022,1137096.0,3674298479.07676,78.38
Dominica,DMA,2022,66826.0,607159259.259259,71.7
Denmark,DNK,2022,5903037.0,401945576107.963,88.367
Dominican Republic,DOM,2022,11230734.0,113537368176.13,83.848
Algeria,DZA,2022,45477389.0,225638456572.143,74.772
East Asia & Pacific (excluding high income),EAP,2022,2133560408.0,21124945071215.4,59.2214841637791
Early-demographic dividend,EAR,2022,3470644834.0,14147623772391.9,46.6251546023672
East Asia & Pacific,EAS,2022,2379648296.0,30673443320595.9,62.2257323013253
Europe & Central Asia (excluding high income),ECA,2022,250834021.5,1817978495944.86,64.1696236457986
Europe & Central Asia,ECS,2022,925385334.5,25662572829777.2,73.0427838423205
Ecuador,ECU,2022,17823897.0,116586079000.0,64.57
Egypt_Arab Rep.,EGY,2022,112618250.0,476747720364.742,42.967
Euro area,EMU,2022,348627172.0,14452048668851.0,77.7142540022899
Eritrea,ERI,2022,3409447.0, 0, 42.625
Spain,ESP,2022,47759127.0,1446498147749.03,81.304
Estonia,EST,2022,1348840.0,38376046174.971,69.609
Ethiopia,ETH,2022,125384287.0,126772703047.701,22.661
European Union,EUU,2022,447847220.0,16995332000257.8,75.4630131264519
Fragile and conflict affected situations,FCS,2022,1038158122.0,1964841634349.73,44.401646495307
Finland,FIN,2022,5556106.0,280241515774.32,85.681
Fiji,FJI,2022,919422.0,4969503560.7735,58.229
France,FRA,2022,68065015.0,2796302210398.84,81.509
Faroe Islands,FRO,2022,53952.0,3566698397.6602,42.779
Micronesia_Fed. Sts.,FSM,2022,112114.0,430000000.0,23.217
Gabon,GAB,2022,2430747.0,20440655695.1804,90.735
United Kingdom,GBR,2022,67791000.0,3114042471144.39,84.398
Georgia,GEO,2022,3712502.0,24984568959.605,60.297
Ghana,GHA,2022,33149152.0,74263364041.8742,58.615
Gibraltar,GIB,2022,37609.0, 0, 100.0
Guinea,GIN,2022,14055137.0,19910452541.9219,37.668
Gambia_The,GMB,2022,2636470.0,2204734527.88096,63.852
Guinea-Bissau,GNB,2022,2105529.0,1796608530.82267,45.041
Equatorial Guinea,GNQ,2022,1803545.0,13687643435.6249,74.01
Greece,GRC,2022,10436882.0,218880566444.349,80.357
Grenada,GRD,2022,116913.0,1224577777.77778,36.868
Greenland,GRL,2022,56661.0, 0, 87.727
Guatemala,GTM,2022,17847877.0,95630524813.106,52.666
Guam,GUM,2022,165180.0,6910000000.0,95.091
Guyana,GUY,2022,821637.0,14718387016.7866,27.022
High income,HIC,2022,1393036569.0,64961263426035.5,80.9370089189055
Hong Kong SAR_China,HKG,2022,7346100.0,358681066274.469,100.0
Honduras,HND,2022,10463872.0,31426041806.7985,59.6
Heavily indebted poor countries (HIPC),HPC,2022,893906294.0,983601535350.123,38.0398695478936
Croatia,HRV,2022,3855641.0,71198635101.9514,58.219
Haiti,HTI,2022,11503606.0,20253551920.5516,58.82
Hungary,HUN,2022,9644377.0,177006128624.627,72.552
IBRD only,IBD,2022,4928694202.0,37711987599830.9,57.4058665531603
IDA & IBRD total,IBT,2022,6795222291.5,40596809224874.1,52.3267936656641
IDA total,IDA,2022,1866528089.5,2885452928535.1,38.9024403014797
IDA blend,IDB,2022,621500917.0,1208339576445.76,44.1068335907459
Indonesia,IDN,2022,278830529.0,1319076267291.51,57.934
IDA only,IDX,2022,1245027172.5,1677113352089.33,36.3007820768614
Isle of Man,IMN,2022,84132.0, 0, 53.271
India,IND,2022,1425423212.0,3353470496886.33,35.872
Ireland,IRL,2022,5165700.0,548570250341.987,64.183
Iran_Islamic Rep.,IRN,2022,89524246.0,394362621793.035,76.807
Iraq,IRQ,2022,44070551.0,286640340965.517,71.354
Iceland,ISL,2022,382003.0,28770206626.5564,93.992
Israel,ISR,2022,9557500.0,525000415276.678,92.763
Italy,ITA,2022,59013667.0,2102995942720.44,71.657
Jamaica,JAM,2022,2839144.0,17097760723.9201,57.008
Jordan,JOR,2022,11256263.0,48764963380.2817,91.827
Japan,JPN,2022,125124989.0,4256410760723.75,91.955
Kazakhstan,KAZ,2022,20034609.0,225496328925.494,57.99
Kenya,KEN,2022,54252461.0,114448978152.637,29.002
Kyrgyz Republic,KGZ,2022,6975219.5,12134931017.9465,37.461
Cambodia,KHM,2022,17201724.0,39994532959.6074,25.114
Kiribati,KIR,2022,130469.0,270841698.369345,57.058
St. Kitts and Nevis,KNA,2022,46709.0,981429629.62963,30.991
Korea_Rep.,KOR,2022,51672569.0,1673916511799.71,81.427
Kuwait,KWT,2022,4589643.0,183940215065.171,100.0
Latin America & Caribbean (excluding high income),LAC,2022,590730587.0,5393055179435.18,81.1519838581035
Lao PDR,LAO,2022,7559007.0,15468785203.7532,37.592
Lebanon,LBN,2022,5744489.0,20992421948.8081,89.262
Liberia,LBR,2022,5373294.0,4001047000.0,53.065
Libya,LBY,2022,7223805.0,43246297921.8499,81.302
St. Lucia,LCA,2022,178781.0,2342703703.7037,19.05
Latin America & Caribbean,LCN,2022,653104771.0,6344871239270.21,81.5649149138088
Least developed countries: UN classification,LDC,2022,1134811909.0,1436387716073.31,35.8576715181996
Low income,LIC,2022,716865783.0,547199942824.131,34.6092143763472
Liechtenstein,LIE,2022,39493.0,7361504432.19331,14.538
Sri Lanka,LKA,2022,22181000.0,74144870023.4244,19.026
Lower middle income,LMC,2022,3041203716.5,7371395678679.62,40.4418199870875
Low & middle income,LMY,2022,6568731933.5,36465232446694.9,51.561699286564
Lesotho,LSO,2022,2286110.0,2354683088.71995,29.943
Late-demographic dividend,LTE,2022,2324072105.5,28079439418908.5,65.6035531412067
Lithuania,LTU,2022,2831639.0,71033884499.7824,68.465
Luxembourg,LUX,2022,653103.0,81641807865.7591,91.881
Latvia,LVA,2022,1879383.0,38018905782.397,68.54
Macao SAR_China,MAC,2022,677300.0,24999113475.8368,100.0
St. Martin (French part),MAF,2022,28870.0, 0, 
Morocco,MAR,2022,37329064.0,130951926351.241,64.596
Monaco,MCO,2022,38931.0,8800430486.17137,100.0
Moldova,MDA,2022,2528654.0,14510490660.2516,43.173
Madagascar,MDG,2022,30437261.0,15134700203.0497,39.882
Maldives,MDV,2022,524106.0,6177118113.94637,41.536
Middle East & North Africa,MEA,2022,498070255.0,4475708600082.35,65.7094376535395
Mexico,MEX,2022,128613117.0,1464312692331.58,81.3
Marshall Islands,MHL,2022,40077.0,253400000.0,78.52
Middle income,MIC,2022,5851866150.5,35917683987563.7,53.639041624375
North Macedonia,MKD,2022,1831712.0,13932436550.0883,59.118
Mali,MLI,2022,23072640.0,18780322203.7584,45.437
Malta,MLT,2022,531511.0,19209979975.2323,94.875
Myanmar,MMR,2022,53756787.0,62253049891.6449,31.771
Middle East & North Africa (excluding high income),MNA,2022,432229148.0,1741921040109.65,62.2538891552959
Montenegro,MNE,2022,617213.0,6229801580.79157,68.164
Mongolia,MNG,2022,3433748.0,17146471713.748,68.93
Northern Mariana Islands,MNP,2022,46078.0,1096000000.0,91.983
Mozambique,MOZ,2022,32656246.0,18883528581.3734,38.187
Mauritania,MRT,2022,4875637.0,9557966698.25369,56.923
Mauritius,MUS,2022,1262523.0,12927979286.0453,40.81
Malawi,MWI,2022,20568728.0,12429060150.742,17.98
Malaysia,MYS,2022,34695493.0,407605841348.235,78.214
North America,NAC,2022,372275216.0,28176204349422.0,82.9476182954817
Namibia,NAM,2022,2889662.0,12567271004.6761,53.956
New Caledonia,NCL,2022,287123.0,9623318718.31459,72.325
Niger,NER,2022,25311973.0,15433852712.2963,16.894
Nigeria,NGA,2022,223150896.0,477403400101.174,53.521
Nicaragua,NIC,2022,6730654.0,15649897116.8965,59.556
Netherlands,NLD,2022,17700982.0,1046540797548.64,92.886
Norway,NOR,2022,5457127.0,593726965415.619,83.664
Nepal,NPL,2022,29715436.0,41182939600.67,21.451
Nauru,NRU,2022,11801.0,156803087.302496,100.0
New Zealand,NZL,2022,5117200.0,246733522841.353,86.884
OECD members,OED,2022,1378506989.0,60691333186116.5,81.4655404229474
Oman,OMN,2022,4730226.0,111943823146.944,87.75
Other small states,OSS,2022,14217718.0,228425738381.928,59.2209296452497
Pakistan,PAK,2022,243700667.0,374890295666.694,37.731
Panama,PAN,2022,4400773.0,76276116700.0,69.141
Peru,PER,2022,33475438.0,246488757636.211,78.708
Philippines,PHL,2022,113964338.0,404353369604.631,47.977
Palau,PLW,2022,17759.0,255591062.5,81.956
Papua New Guinea,PNG,2022,10203169.0,31647277767.3976,13.582
Poland,POL,2022,36821749.0,695607470875.276,60.134
Pre-demographic dividend,PRE,2022,1051201551.0,1647527579588.04,43.6418701367517
Puerto Rico,PRI,2022,3220113.0,113567200000.0,93.61
"Korea_Dem. People's Rep.",PRK,2022,26328845.0, 0, 62.916
Portugal,PRT,2022,10434332.0,256898675068.927,67.381
Paraguay,PRY,2022,6760464.0,41952910858.0846,62.818
West Bank and Gaza,PSE,2022,5043612.0,19165500000.0,77.291
Pacific island small states,PSS,2022,2656049.0,10339409999.0409,39.2714686784769
Post-demographic dividend,PST,2022,1117561802.0,57066750903167.4,82.0723704214856
French Polynesia,PYF,2022,280378.0,5814661208.90544,62.17
Qatar,QAT,2022,2657333.0,235709325708.341,99.318
Romania,ROU,2022,19048502.0,296354358293.475,54.489
Russian Federation,RUS,2022,144236933.0,2266029240645.34,75.126
Rwanda,RWA,2022,13651030.0,13316160895.0447,17.721
South Asia,SAS,2022,1932289074.0,4327392880815.64,35.8381508036908
Saudi Arabia,SAU,2022,32175224.0,1108571466666.67,84.729
Sudan,SDN,2022,49383346.0,51666875363.0963,35.956
Senegal,SEN,2022,17651103.0,27619479059.6131,49.086
Singapore,SGP,2022,5637022.0,498474540987.78,100.0
Solomon Islands,SLB,2022,781066.0,1566360686.10632,25.584
Sierra Leone,SLE,2022,8276807.0,7119137321.90082,43.831
El Salvador,SLV,2022,6280319.0,31988920000.0,74.767
San Marino,SMR,2022,33755.0,1831700577.08904,97.732
Somalia,SOM,2022,17801897.0,10202767269.9603,47.324
Serbia,SRB,2022,6664449.0,66797564758.339,56.873
Sub-Saharan Africa (excluding high income),SSA,2022,1229088695.0,2073339118621.98,42.4478415997651
South Sudan,SSD,2022,11021177.0, 0, 20.846
Sub-Saharan Africa,SSF,2022,1229208573.0,2075397087141.81,42.4493969365686
Small states,SST,2022,20005272.0,287505638394.077,54.598044210896
Sao Tome and Principe,STP,2022,226305.0,540809499.189348,75.755
Suriname,SUR,2022,623164.0,3791603200.0259,66.307
Slovak Republic,SVK,2022,5431752.0,115928615553.286,53.909
Slovenia,SVN,2022,2112076.0,59927702746.2843,55.751
Sweden,SWE,2022,10486941.0,579895717343.956,88.492
Eswatini,SWZ,2022,1218917.0,4695372785.0814,24.576
Sint Maarten (Dutch part),SXM,2022,42139.0,1537088715.0838,100.0
Seychelles,SYC,2022,119878.0,2057968519.83091,58.396
Syrian Arab Republic,SYR,2022,22462173.0,23622827079.5047,56.769
Turks and Caicos Islands,TCA,2022,45847.0,1228794382.95121,94.047
Chad,TCD,2022,18455316.0,12396807588.4082,24.063
East Asia & Pacific (IDA & IBRD countries),TEA,2022,2107261123.0,21098845523342.9,59.1757435746239
Europe & Central Asia (IDA & IBRD countries),TEC,2022,461440170.5,5237811052696.8,67.0094200484665
Togo,TGO,2022,9089738.0,8169476148.95692,43.921
Thailand,THA,2022,71735329.0,495645210972.751,52.889
Tajikistan,TJK,2022,10182222.0,10713525200.3998,27.968
Turkmenistan,TKM,2022,7230193.0,58972000000.0,53.494
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,637837815.0,6049066571917.19,81.5750058081646
Timor-Leste,TLS,2022,1369295.0,3208594000.0,32.074
Middle East & North Africa (IDA & IBRD countries),TMN,2022,427185536.0,1722755540109.65,62.0763518879722
Tonga,TON,2022,105042.0,518180042.241509,23.125
South Asia (IDA & IBRD),TSA,2022,1932289074.0,4327392880815.64,35.8381508036908
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,1229208573.0,2075397087141.81,42.4493969365686
Trinidad and Tobago,TTO,2022,1365805.0,30053446092.0128,53.34
Tunisia,TUN,2022,12119334.0,44579761022.8993,70.214
Turkiye,TUR,2022,84979913.0,907118434653.505,77.022
Tuvalu,TUV,2022,9992.0,59065982.0873657,65.527
Tanzania,TZA,2022,64711821.0,75769974505.0106,36.682
Uganda,UGA,2022,47312719.0,45565333210.9108,26.159
Ukraine,UKR,2022,41048766.0,161989520721.19,69.919
Upper middle income,UMC,2022,2810662434.0,28547068404946.9,67.9277384072416
Uruguay,URY,2022,3390913.0,70164683290.3776,95.688
United States,USA,2022,333271411.0,26006893000000.0,83.084
Uzbekistan,UZB,2022,34938955.0,90095926567.4359,50.466
St. Vincent and the Grenadines,VCT,2022,102046.0,966492592.592592,53.875
Venezuela_RB,VEN,2022,28213017.0, 0, 88.378
British Virgin Islands,VGB,2022,38319.0, 0, 49.331
Virgin Islands (U.S.),VIR,2022,105413.0,4672000000.0,96.136
Viet Nam,VNM,2022,99680655.0,410324028883.325,38.766
Vanuatu,VUT,2022,313046.0,1022219297.50335,25.816
World,WLD,2022,7989981519.5,101770911729948.0,56.8142984366277
Samoa,WSM,2022,215261.0,832945205.637185,17.616
Kosovo,XKX,2022,1768096.0,9354903061.8898,
Yemen_Rep.,YEM,2022,38222876.0, 0, 39.188
South Africa,ZAF,2022,62378410.0,406920004594.074,68.335
Zambia,ZMB,2022,20152938.0,29163782140.4858,45.761
Zimbabwe,ZWE,2022,16069056.0,32789751736.3323,32.395
Aruba,ABW,2023,107359.0,3648573136.15155,44.254
Africa Eastern and Southern,AFE,2023,750503764.0,1245472471675.95,38.4248980530256
Afghanistan,AFG,2023,41454761.0,17233051620.1117,26.933
Africa Western and Central,AFW,2023,509398589.0,799105950273.831,49.7111841247346
Angola,AGO,2023,36749906.0,84824654481.7249,68.688
